Listing of Grid Distortion Data

File : C:\Users\nberkovi\AppData\Local\Microsoft\Windows\INetCache\Content.Outlook\LUPB47RS\WA 3E SEQ 1 5x L4 0  170113 DFM PS.ZMX
Title: 1.5X 4.0mm Expander 50x37.5 to 75x56

Date : 29-Mar-17


Units are Millimeters.
Field units are degrees
Wavelength: 0.86000 ?m
Reference Coordinates: Xref =  0.00000E+00, Yref =  0.00000E+00

   i	   j	   X-Field  	   Y-Field  	   R-Field  	  Predicted X	  Predicted Y	   Real X	        Real Y	        Distortion
  17	   3	  1.54973E+01	  2.80128E+00	  1.57250E+01	  7.77718E+02	  1.37244E+02	  8.20083E+02	  1.44721E+02	     5.447424%
  17	   4	  1.54973E+01	  3.73273E+00	  1.58994E+01	  7.77718E+02	  1.82992E+02	  8.21215E+02	  1.93227E+02	     5.592902%
  17	   5	  1.54973E+01	  4.66221E+00	  1.61202E+01	  7.77718E+02	  2.28741E+02	  8.22678E+02	  2.41964E+02	     5.781002%
  17	   6	  1.54973E+01	  5.58923E+00	  1.63852E+01	  7.77718E+02	  2.74489E+02	  8.24478E+02	  2.90992E+02	     6.012513%
  17	   7	  1.54973E+01	  6.51333E+00	  1.66918E+01	  7.77718E+02	  3.20237E+02	  8.26624E+02	  3.40375E+02	     6.288399%
  17	   8	  1.54973E+01	  7.43404E+00	  1.70372E+01	  7.77718E+02	  3.65985E+02	  8.29123E+02	  3.90176E+02	     6.609803%
  17	   9	  1.54973E+01	  8.35091E+00	  1.74184E+01	  7.77718E+02	  4.11733E+02	  8.31987E+02	  4.40464E+02	     6.978051%
  17	  10	  1.54973E+01	  9.26348E+00	  1.78323E+01	  7.77718E+02	  4.57481E+02	  8.35227E+02	  4.91310E+02	     7.394659%
  17	  11	  1.54973E+01	  1.01713E+01	  1.82761E+01	  7.77718E+02	  5.03229E+02	  8.38857E+02	  5.42790E+02	     7.861353%
  17	  12	  1.54973E+01	  1.10741E+01	  1.87469E+01	  7.77718E+02	  5.48977E+02	  8.42891E+02	  5.94982E+02	     8.380082%
  17	  13	  1.54973E+01	  1.19713E+01	  1.92417E+01	  7.77718E+02	  5.94725E+02	  8.47347E+02	  6.47971E+02	     8.953041%
  17	  14	  1.54973E+01	  1.28625E+01	  1.97580E+01	  7.77718E+02	  6.40474E+02	  8.52244E+02	  7.01848E+02	     9.582697%
  17	  15	  1.54973E+01	  1.37475E+01	  2.02933E+01	  7.77718E+02	  6.86222E+02	  8.57604E+02	  7.56709E+02	    10.271814%
  17	  16	  1.54973E+01	  1.46259E+01	  2.08451E+01	  7.77718E+02	  7.31970E+02	  8.63449E+02	  8.12658E+02	    11.023477%
  17	  17	  1.54973E+01	  1.54973E+01	  2.14113E+01	  7.77718E+02	  7.77718E+02	  8.69808E+02	  8.69808E+02	    11.841099%
  17	  18	  1.54973E+01	  1.63614E+01	  2.19899E+01	  7.77718E+02	  8.23466E+02	  8.76709E+02	  9.28280E+02	    12.728423%
  17	  19	  1.54973E+01	  1.72179E+01	  2.25790E+01	  7.77718E+02	  8.69214E+02	  8.84183E+02	  9.88205E+02	    13.689486%
  17	  20	  1.54973E+01	  1.80665E+01	  2.31769E+01	  7.77718E+02	  9.14962E+02	  8.92264E+02	  1.04972E+03	    14.728543%
  17	  21	  1.54973E+01	  1.89071E+01	  2.37820E+01	  7.77718E+02	  9.60710E+02	  9.00986E+02	  1.11298E+03	    15.849937%
  17	  22	  1.54973E+01	  1.97392E+01	  2.43929E+01	  7.77718E+02	  1.00646E+03	  9.10380E+02	  1.17814E+03	    17.057883%
  17	  23	  1.54973E+01	  2.05628E+01	  2.50082E+01	  7.77718E+02	  1.05221E+03	  9.20477E+02	  1.24535E+03	    18.356161%
  17	  24	  1.54973E+01	  2.13776E+01	  2.56269E+01	  7.77718E+02	  1.09795E+03	  9.31299E+02	  1.31478E+03	    19.747701%
  17	  25	  1.54973E+01	  2.21834E+01	  2.62478E+01	  7.77718E+02	  1.14370E+03	  9.42859E+02	  1.38656E+03	    21.234059%
  18	 -25	  1.63614E+01	 -2.21834E+01	  2.66772E+01	  8.23466E+02	 -1.14370E+03	  1.00723E+03	 -1.39893E+03	    22.315556%
  18	 -24	  1.63614E+01	 -2.13776E+01	  2.60728E+01	  8.23466E+02	 -1.09795E+03	  9.94796E+02	 -1.32639E+03	    20.805912%
  18	 -23	  1.63614E+01	 -2.05628E+01	  2.54712E+01	  8.23466E+02	 -1.05221E+03	  9.83129E+02	 -1.25622E+03	    19.389096%
  18	 -22	  1.63614E+01	 -1.97392E+01	  2.48735E+01	  8.23466E+02	 -1.00646E+03	  9.72223E+02	 -1.18827E+03	    18.064703%
  18	 -21	  1.63614E+01	 -1.89071E+01	  2.42810E+01	  8.23466E+02	 -9.60710E+02	  9.62061E+02	 -1.12240E+03	    16.830703%
  18	 -20	  1.63614E+01	 -1.80665E+01	  2.36949E+01	  8.23466E+02	 -9.14962E+02	  9.52618E+02	 -1.05846E+03	    15.683971%
  18	 -19	  1.63614E+01	 -1.72179E+01	  2.31166E+01	  8.23466E+02	 -8.69214E+02	  9.43863E+02	 -9.96300E+02	    14.620735%
  18	 -18	  1.63614E+01	 -1.63614E+01	  2.25477E+01	  8.23466E+02	 -8.23466E+02	  9.35761E+02	 -9.35761E+02	    13.636924%
  18	 -17	  1.63614E+01	 -1.54973E+01	  2.19899E+01	  8.23466E+02	 -7.77718E+02	  9.28280E+02	 -8.76709E+02	    12.728423%
  18	 -16	  1.63614E+01	 -1.46259E+01	  2.14450E+01	  8.23466E+02	 -7.31970E+02	  9.21386E+02	 -8.19010E+02	    11.891240%
  18	 -15	  1.63614E+01	 -1.37475E+01	  2.09149E+01	  8.23466E+02	 -6.86222E+02	  9.15049E+02	 -7.62541E+02	    11.121615%
  18	 -14	  1.63614E+01	 -1.28625E+01	  2.04017E+01	  8.23466E+02	 -6.40474E+02	  9.09239E+02	 -7.07186E+02	    10.416075%
  18	 -13	  1.63614E+01	 -1.19713E+01	  1.99076E+01	  8.23466E+02	 -5.94725E+02	  9.03931E+02	 -6.52839E+02	     9.771460%
  18	 -12	  1.63614E+01	 -1.10741E+01	  1.94351E+01	  8.23466E+02	 -5.48977E+02	  8.99101E+02	 -5.99400E+02	     9.184921%
  18	 -11	  1.63614E+01	 -1.01713E+01	  1.89865E+01	  8.23466E+02	 -5.03229E+02	  8.94728E+02	 -5.46778E+02	     8.653907%
  18	 -10	  1.63614E+01	 -9.26348E+00	  1.85645E+01	  8.23466E+02	 -4.57481E+02	  8.90794E+02	 -4.94885E+02	     8.176150%
  18	  -9	  1.63614E+01	 -8.35091E+00	  1.81717E+01	  8.23466E+02	 -4.11733E+02	  8.87282E+02	 -4.43641E+02	     7.749639%
  18	  -8	  1.63614E+01	 -7.43404E+00	  1.78108E+01	  8.23466E+02	 -3.65985E+02	  8.84177E+02	 -3.92967E+02	     7.372599%
  18	  -7	  1.63614E+01	 -6.51333E+00	  1.74845E+01	  8.23466E+02	 -3.20237E+02	  8.81467E+02	 -3.42793E+02	     7.043477%
  18	  -6	  1.63614E+01	 -5.58923E+00	  1.71954E+01	  8.23466E+02	 -2.74489E+02	  8.79140E+02	 -2.93047E+02	     6.760920%
  18	  -5	  1.63614E+01	 -4.66221E+00	  1.69460E+01	  8.23466E+02	 -2.28741E+02	  8.77187E+02	 -2.43663E+02	     6.523773%
  18	  -4	  1.63614E+01	 -3.73273E+00	  1.67384E+01	  8.23466E+02	 -1.82992E+02	  8.75600E+02	 -1.94578E+02	     6.331063%
  18	  -3	  1.63614E+01	 -2.80128E+00	  1.65747E+01	  8.23466E+02	 -1.37244E+02	  8.74373E+02	 -1.45729E+02	     6.181996%
  18	  -2	  1.63614E+01	 -1.86835E+00	  1.64566E+01	  8.23466E+02	 -9.14962E+01	  8.73499E+02	 -9.70555E+01	     6.075959%
  18	  -1	  1.63614E+01	 -9.34422E-01	  1.63852E+01	  8.23466E+02	 -4.57481E+01	  8.72977E+02	 -4.84987E+01	     6.012513%
  18	   0	  1.63614E+01	  0.00000E+00	  1.63614E+01	  8.23466E+02	  0.00000E+00	  8.72803E+02	  0.00000E+00	     5.991393%
  18	   1	  1.63614E+01	  9.34422E-01	  1.63852E+01	  8.23466E+02	  4.57481E+01	  8.72977E+02	  4.84987E+01	     6.012513%
  18	   2	  1.63614E+01	  1.86835E+00	  1.64566E+01	  8.23466E+02	  9.14962E+01	  8.73499E+02	  9.70555E+01	     6.075959%
  18	   3	  1.63614E+01	  2.80128E+00	  1.65747E+01	  8.23466E+02	  1.37244E+02	  8.74373E+02	  1.45729E+02	     6.181996%
  18	   4	  1.63614E+01	  3.73273E+00	  1.67384E+01	  8.23466E+02	  1.82992E+02	  8.75600E+02	  1.94578E+02	     6.331063%
  18	   5	  1.63614E+01	  4.66221E+00	  1.69460E+01	  8.23466E+02	  2.28741E+02	  8.77187E+02	  2.43663E+02	     6.523773%
  18	   6	  1.63614E+01	  5.58923E+00	  1.71954E+01	  8.23466E+02	  2.74489E+02	  8.79140E+02	  2.93047E+02	     6.760920%
  18	   7	  1.63614E+01	  6.51333E+00	  1.74845E+01	  8.23466E+02	  3.20237E+02	  8.81467E+02	  3.42793E+02	     7.043477%
  18	   8	  1.63614E+01	  7.43404E+00	  1.78108E+01	  8.23466E+02	  3.65985E+02	  8.84177E+02	  3.92967E+02	     7.372599%
  18	   9	  1.63614E+01	  8.35091E+00	  1.81717E+01	  8.23466E+02	  4.11733E+02	  8.87282E+02	  4.43641E+02	     7.749639%
  18	  10	  1.63614E+01	  9.26348E+00	  1.85645E+01	  8.23466E+02	  4.57481E+02	  8.90794E+02	  4.94885E+02	     8.176150%
  18	  11	  1.63614E+01	  1.01713E+01	  1.89865E+01	  8.23466E+02	  5.03229E+02	  8.94728E+02	  5.46778E+02	     8.653907%
  18	  12	  1.63614E+01	  1.10741E+01	  1.94351E+01	  8.23466E+02	  5.48977E+02	  8.99101E+02	  5.99400E+02	     9.184921%
  18	  13	  1.63614E+01	  1.19713E+01	  1.99076E+01	  8.23466E+02	  5.94725E+02	  9.03931E+02	  6.52839E+02	     9.771460%
  18	  14	  1.63614E+01	  1.28625E+01	  2.04017E+01	  8.23466E+02	  6.40474E+02	  9.09239E+02	  7.07186E+02	    10.416075%
  18	  15	  1.63614E+01	  1.37475E+01	  2.09149E+01	  8.23466E+02	  6.86222E+02	  9.15049E+02	  7.62541E+02	    11.121615%
  18	  16	  1.63614E+01	  1.46259E+01	  2.14450E+01	  8.23466E+02	  7.31970E+02	  9.21386E+02	  8.19010E+02	    11.891240%
  18	  17	  1.63614E+01	  1.54973E+01	  2.19899E+01	  8.23466E+02	  7.77718E+02	  9.28280E+02	  8.76709E+02	    12.728423%
  18	  18	  1.63614E+01	  1.63614E+01	  2.25477E+01	  8.23466E+02	  8.23466E+02	  9.35761E+02	  9.35761E+02	    13.636924%
  18	  19	  1.63614E+01	  1.72179E+01	  2.31166E+01	  8.23466E+02	  8.69214E+02	  9.43863E+02	  9.96300E+02	    14.620735%
  18	  20	  1.63614E+01	  1.80665E+01	  2.36949E+01	  8.23466E+02	  9.14962E+02	  9.52618E+02	  1.05846E+03	    15.683971%
  18	  21	  1.63614E+01	  1.89071E+01	  2.42810E+01	  8.23466E+02	  9.60710E+02	  9.62061E+02	  1.12240E+03	    16.830703%
  18	  22	  1.63614E+01	  1.97392E+01	  2.48735E+01	  8.23466E+02	  1.00646E+03	  9.72223E+02	  1.18827E+03	    18.064703%
  18	  23	  1.63614E+01	  2.05628E+01	  2.54712E+01	  8.23466E+02	  1.05221E+03	  9.83129E+02	  1.25622E+03	    19.389096%
  18	  24	  1.63614E+01	  2.13776E+01	  2.60728E+01	  8.23466E+02	  1.09795E+03	  9.94796E+02	  1.32639E+03	    20.805912%
  18	  25	  1.63614E+01	  2.21834E+01	  2.66772E+01	  8.23466E+02	  1.14370E+03	  1.00723E+03	  1.39893E+03	    22.315556%
  19	 -25	  1.72179E+01	 -2.21834E+01	  2.71193E+01	  8.69214E+02	 -1.14370E+03	  1.07326E+03	 -1.41219E+03	    23.475210%
  19	 -24	  1.72179E+01	 -2.13776E+01	  2.65312E+01	  8.69214E+02	 -1.09795E+03	  1.05995E+03	 -1.33888E+03	    21.943045%
  19	 -23	  1.72179E+01	 -2.05628E+01	  2.59466E+01	  8.69214E+02	 -1.05221E+03	  1.04742E+03	 -1.26793E+03	    20.501755%
  19	 -22	  1.72179E+01	 -1.97392E+01	  2.53665E+01	  8.69214E+02	 -1.00646E+03	  1.03568E+03	 -1.19921E+03	    19.151270%
  19	 -21	  1.72179E+01	 -1.89071E+01	  2.47921E+01	  8.69214E+02	 -9.60710E+02	  1.02472E+03	 -1.13259E+03	    17.890630%
  19	 -20	  1.72179E+01	 -1.80665E+01	  2.42247E+01	  8.69214E+02	 -9.14962E+02	  1.01453E+03	 -1.06792E+03	    16.717530%
  19	 -19	  1.72179E+01	 -1.72179E+01	  2.36657E+01	  8.69214E+02	 -8.69214E+02	  1.00506E+03	 -1.00506E+03	    15.628790%
  19	 -18	  1.72179E+01	 -1.63614E+01	  2.31166E+01	  8.69214E+02	 -8.23466E+02	  9.96300E+02	 -9.43863E+02	    14.620735%
  19	 -17	  1.72179E+01	 -1.54973E+01	  2.25790E+01	  8.69214E+02	 -7.77718E+02	  9.88205E+02	 -8.84183E+02	    13.689486%
  19	 -16	  1.72179E+01	 -1.46259E+01	  2.20547E+01	  8.69214E+02	 -7.31970E+02	  9.80744E+02	 -8.25890E+02	    12.831172%
  19	 -15	  1.72179E+01	 -1.37475E+01	  2.15455E+01	  8.69214E+02	 -6.86222E+02	  9.73885E+02	 -7.68857E+02	    12.042070%
  19	 -14	  1.72179E+01	 -1.28625E+01	  2.10534E+01	  8.69214E+02	 -6.40474E+02	  9.67598E+02	 -7.12967E+02	    11.318687%
  19	 -13	  1.72179E+01	 -1.19713E+01	  2.05806E+01	  8.69214E+02	 -5.94725E+02	  9.61853E+02	 -6.58110E+02	    10.657808%
  19	 -12	  1.72179E+01	 -1.10741E+01	  2.01292E+01	  8.69214E+02	 -5.48977E+02	  9.56627E+02	 -6.04185E+02	    10.056512%
  19	 -11	  1.72179E+01	 -1.01713E+01	  1.97015E+01	  8.69214E+02	 -5.03229E+02	  9.51895E+02	 -5.51097E+02	     9.512172%
  19	 -10	  1.72179E+01	 -9.26348E+00	  1.93000E+01	  8.69214E+02	 -4.57481E+02	  9.47638E+02	 -4.98757E+02	     9.022442%
  19	  -9	  1.72179E+01	 -8.35091E+00	  1.89270E+01	  8.69214E+02	 -4.11733E+02	  9.43838E+02	 -4.47081E+02	     8.585245%
  19	  -8	  1.72179E+01	 -7.43404E+00	  1.85849E+01	  8.69214E+02	 -3.65985E+02	  9.40479E+02	 -3.95991E+02	     8.198749%
  19	  -7	  1.72179E+01	 -6.51333E+00	  1.82761E+01	  8.69214E+02	 -3.20237E+02	  9.37546E+02	 -3.45412E+02	     7.861353%
  19	  -6	  1.72179E+01	 -5.58923E+00	  1.80030E+01	  8.69214E+02	 -2.74489E+02	  9.35028E+02	 -2.95272E+02	     7.571673%
  19	  -5	  1.72179E+01	 -4.66221E+00	  1.77678E+01	  8.69214E+02	 -2.28741E+02	  9.32915E+02	 -2.45504E+02	     7.328524%
  19	  -4	  1.72179E+01	 -3.73273E+00	  1.75723E+01	  8.69214E+02	 -1.82992E+02	  9.31197E+02	 -1.96041E+02	     7.130918%
  19	  -3	  1.72179E+01	 -2.80128E+00	  1.74184E+01	  8.69214E+02	 -1.37244E+02	  9.29868E+02	 -1.46821E+02	     6.978051%
  19	  -2	  1.72179E+01	 -1.86835E+00	  1.73073E+01	  8.69214E+02	 -9.14962E+01	  9.28923E+02	 -9.77814E+01	     6.869302%
  19	  -1	  1.72179E+01	 -9.34422E-01	  1.72403E+01	  8.69214E+02	 -4.57481E+01	  9.28357E+02	 -4.88609E+01	     6.804229%
  19	   0	  1.72179E+01	  0.00000E+00	  1.72179E+01	  8.69214E+02	  0.00000E+00	  9.28169E+02	  0.00000E+00	     6.782567%
  19	   1	  1.72179E+01	  9.34422E-01	  1.72403E+01	  8.69214E+02	  4.57481E+01	  9.28357E+02	  4.88609E+01	     6.804229%
  19	   2	  1.72179E+01	  1.86835E+00	  1.73073E+01	  8.69214E+02	  9.14962E+01	  9.28923E+02	  9.77814E+01	     6.869302%
  19	   3	  1.72179E+01	  2.80128E+00	  1.74184E+01	  8.69214E+02	  1.37244E+02	  9.29868E+02	  1.46821E+02	     6.978051%
  19	   4	  1.72179E+01	  3.73273E+00	  1.75723E+01	  8.69214E+02	  1.82992E+02	  9.31197E+02	  1.96041E+02	     7.130918%
  19	   5	  1.72179E+01	  4.66221E+00	  1.77678E+01	  8.69214E+02	  2.28741E+02	  9.32915E+02	  2.45504E+02	     7.328524%
  19	   6	  1.72179E+01	  5.58923E+00	  1.80030E+01	  8.69214E+02	  2.74489E+02	  9.35028E+02	  2.95272E+02	     7.571673%
  19	   7	  1.72179E+01	  6.51333E+00	  1.82761E+01	  8.69214E+02	  3.20237E+02	  9.37546E+02	  3.45412E+02	     7.861353%
  19	   8	  1.72179E+01	  7.43404E+00	  1.85849E+01	  8.69214E+02	  3.65985E+02	  9.40479E+02	  3.95991E+02	     8.198749%
  19	   9	  1.72179E+01	  8.35091E+00	  1.89270E+01	  8.69214E+02	  4.11733E+02	  9.43838E+02	  4.47081E+02	     8.585245%
  19	  10	  1.72179E+01	  9.26348E+00	  1.93000E+01	  8.69214E+02	  4.57481E+02	  9.47638E+02	  4.98757E+02	     9.022442%
  19	  11	  1.72179E+01	  1.01713E+01	  1.97015E+01	  8.69214E+02	  5.03229E+02	  9.51895E+02	  5.51097E+02	     9.512172%
  19	  12	  1.72179E+01	  1.10741E+01	  2.01292E+01	  8.69214E+02	  5.48977E+02	  9.56627E+02	  6.04185E+02	    10.056512%
  19	  13	  1.72179E+01	  1.19713E+01	  2.05806E+01	  8.69214E+02	  5.94725E+02	  9.61853E+02	  6.58110E+02	    10.657808%
  19	  14	  1.72179E+01	  1.28625E+01	  2.10534E+01	  8.69214E+02	  6.40474E+02	  9.67598E+02	  7.12967E+02	    11.318687%
  19	  15	  1.72179E+01	  1.37475E+01	  2.15455E+01	  8.69214E+02	  6.86222E+02	  9.73885E+02	  7.68857E+02	    12.042070%
  19	  16	  1.72179E+01	  1.46259E+01	  2.20547E+01	  8.69214E+02	  7.31970E+02	  9.80744E+02	  8.25890E+02	    12.831172%
  19	  17	  1.72179E+01	  1.54973E+01	  2.25790E+01	  8.69214E+02	  7.77718E+02	  9.88205E+02	  8.84183E+02	    13.689486%
  19	  18	  1.72179E+01	  1.63614E+01	  2.31166E+01	  8.69214E+02	  8.23466E+02	  9.96300E+02	  9.43863E+02	    14.620735%
  19	  19	  1.72179E+01	  1.72179E+01	  2.36657E+01	  8.69214E+02	  8.69214E+02	  1.00506E+03	  1.00506E+03	    15.628790%
  19	  20	  1.72179E+01	  1.80665E+01	  2.42247E+01	  8.69214E+02	  9.14962E+02	  1.01453E+03	  1.06792E+03	    16.717530%
  19	  21	  1.72179E+01	  1.89071E+01	  2.47921E+01	  8.69214E+02	  9.60710E+02	  1.02472E+03	  1.13259E+03	    17.890630%
  19	  22	  1.72179E+01	  1.97392E+01	  2.53665E+01	  8.69214E+02	  1.00646E+03	  1.03568E+03	  1.19921E+03	    19.151270%
  19	  23	  1.72179E+01	  2.05628E+01	  2.59466E+01	  8.69214E+02	  1.05221E+03	  1.04742E+03	  1.26793E+03	    20.501755%
  19	  24	  1.72179E+01	  2.13776E+01	  2.65312E+01	  8.69214E+02	  1.09795E+03	  1.05995E+03	  1.33888E+03	    21.943045%
  19	  25	  1.72179E+01	  2.21834E+01	  2.71193E+01	  8.69214E+02	  1.14370E+03	  1.07325E+03	  1.41216E+03	    23.473315%
  20	 -25	  1.80665E+01	 -2.21834E+01	  2.75727E+01	  9.14962E+02	 -1.14370E+03	  1.14107E+03	 -1.42643E+03	    24.716960%
  20	 -24	  1.80665E+01	 -2.13776E+01	  2.70010E+01	  9.14962E+02	 -1.09795E+03	  1.12686E+03	 -1.35224E+03	    23.159685%
  20	 -23	  1.80665E+01	 -2.05628E+01	  2.64332E+01	  9.14962E+02	 -1.05221E+03	  1.11347E+03	 -1.28049E+03	    21.695678%
  20	 -22	  1.80665E+01	 -1.97392E+01	  2.58705E+01	  9.14962E+02	 -1.00646E+03	  1.10088E+03	 -1.21097E+03	    20.319944%
  20	 -21	  1.80665E+01	 -1.89071E+01	  2.53139E+01	  9.14962E+02	 -9.60710E+02	  1.08910E+03	 -1.14356E+03	    19.032736%
  20	 -20	  1.80665E+01	 -1.80665E+01	  2.47649E+01	  9.14962E+02	 -9.14962E+02	  1.07812E+03	 -1.07812E+03	    17.832740%
  20	 -19	  1.80665E+01	 -1.72179E+01	  2.42247E+01	  9.14962E+02	 -8.69214E+02	  1.06792E+03	 -1.01453E+03	    16.717530%
  20	 -18	  1.80665E+01	 -1.63614E+01	  2.36949E+01	  9.14962E+02	 -8.23466E+02	  1.05846E+03	 -9.52618E+02	    15.683971%
  20	 -17	  1.80665E+01	 -1.54973E+01	  2.31769E+01	  9.14962E+02	 -7.77718E+02	  1.04972E+03	 -8.92264E+02	    14.728543%
  20	 -16	  1.80665E+01	 -1.46259E+01	  2.26725E+01	  9.14962E+02	 -7.31970E+02	  1.04166E+03	 -8.33330E+02	    13.847593%
  20	 -15	  1.80665E+01	 -1.37475E+01	  2.21834E+01	  9.14962E+02	 -6.86222E+02	  1.03425E+03	 -7.75688E+02	    13.037504%
  20	 -14	  1.80665E+01	 -1.28625E+01	  2.17116E+01	  9.14962E+02	 -6.40474E+02	  1.02746E+03	 -7.19219E+02	    12.294817%
  20	 -13	  1.80665E+01	 -1.19713E+01	  2.12590E+01	  9.14962E+02	 -5.94725E+02	  1.02125E+03	 -6.63810E+02	    11.616300%
  20	 -12	  1.80665E+01	 -1.10741E+01	  2.08276E+01	  9.14962E+02	 -5.48977E+02	  1.01560E+03	 -6.09359E+02	    10.998983%
  20	 -11	  1.80665E+01	 -1.01713E+01	  2.04196E+01	  9.14962E+02	 -5.03229E+02	  1.01049E+03	 -5.55767E+02	    10.440175%
  20	 -10	  1.80665E+01	 -9.26348E+00	  2.00373E+01	  9.14962E+02	 -4.57481E+02	  1.00589E+03	 -5.02943E+02	     9.937461%
  20	  -9	  1.80665E+01	 -8.35091E+00	  1.96827E+01	  9.14962E+02	 -4.11733E+02	  1.00178E+03	 -4.50801E+02	     9.488695%
  20	  -8	  1.80665E+01	 -7.43404E+00	  1.93580E+01	  9.14962E+02	 -3.65985E+02	  9.98150E+02	 -3.99260E+02	     9.091983%
  20	  -7	  1.80665E+01	 -6.51333E+00	  1.90655E+01	  9.14962E+02	 -3.20237E+02	  9.94982E+02	 -3.48244E+02	     8.745672%
  20	  -6	  1.80665E+01	 -5.58923E+00	  1.88071E+01	  9.14962E+02	 -2.74489E+02	  9.92261E+02	 -2.97678E+02	     8.448333%
  20	  -5	  1.80665E+01	 -4.66221E+00	  1.85849E+01	  9.14962E+02	 -2.28741E+02	  9.89978E+02	 -2.47494E+02	     8.198749%
  20	  -4	  1.80665E+01	 -3.73273E+00	  1.84004E+01	  9.14962E+02	 -1.82992E+02	  9.88122E+02	 -1.97624E+02	     7.995905%
  20	  -3	  1.80665E+01	 -2.80128E+00	  1.82553E+01	  9.14962E+02	 -1.37244E+02	  9.86686E+02	 -1.48003E+02	     7.838981%
  20	  -2	  1.80665E+01	 -1.86835E+00	  1.81507E+01	  9.14962E+02	 -9.14962E+01	  9.85664E+02	 -9.85664E+01	     7.727341%
  20	  -1	  1.80665E+01	 -9.34422E-01	  1.80876E+01	  9.14962E+02	 -4.57481E+01	  9.85053E+02	 -4.92527E+01	     7.660537%
  20	   0	  1.80665E+01	  0.00000E+00	  1.80665E+01	  9.14962E+02	  0.00000E+00	  9.84850E+02	  0.00000E+00	     7.638298%
  20	   1	  1.80665E+01	  9.34422E-01	  1.80876E+01	  9.14962E+02	  4.57481E+01	  9.85053E+02	  4.92527E+01	     7.660537%
  20	   2	  1.80665E+01	  1.86835E+00	  1.81507E+01	  9.14962E+02	  9.14962E+01	  9.85664E+02	  9.85664E+01	     7.727341%
  20	   3	  1.80665E+01	  2.80128E+00	  1.82553E+01	  9.14962E+02	  1.37244E+02	  9.86686E+02	  1.48003E+02	     7.838981%
  20	   4	  1.80665E+01	  3.73273E+00	  1.84004E+01	  9.14962E+02	  1.82992E+02	  9.88122E+02	  1.97624E+02	     7.995905%
  20	   5	  1.80665E+01	  4.66221E+00	  1.85849E+01	  9.14962E+02	  2.28741E+02	  9.89978E+02	  2.47494E+02	     8.198749%
  20	   6	  1.80665E+01	  5.58923E+00	  1.88071E+01	  9.14962E+02	  2.74489E+02	  9.92261E+02	  2.97678E+02	     8.448333%
  20	   7	  1.80665E+01	  6.51333E+00	  1.90655E+01	  9.14962E+02	  3.20237E+02	  9.94982E+02	  3.48244E+02	     8.745672%
  20	   8	  1.80665E+01	  7.43404E+00	  1.93580E+01	  9.14962E+02	  3.65985E+02	  9.98150E+02	  3.99260E+02	     9.091983%
  20	   9	  1.80665E+01	  8.35091E+00	  1.96827E+01	  9.14962E+02	  4.11733E+02	  1.00178E+03	  4.50801E+02	     9.488695%
  20	  10	  1.80665E+01	  9.26348E+00	  2.00373E+01	  9.14962E+02	  4.57481E+02	  1.00589E+03	  5.02943E+02	     9.937461%
  20	  11	  1.80665E+01	  1.01713E+01	  2.04196E+01	  9.14962E+02	  5.03229E+02	  1.01049E+03	  5.55767E+02	    10.440175%
  20	  12	  1.80665E+01	  1.10741E+01	  2.08276E+01	  9.14962E+02	  5.48977E+02	  1.01560E+03	  6.09359E+02	    10.998983%
  20	  13	  1.80665E+01	  1.19713E+01	  2.12590E+01	  9.14962E+02	  5.94725E+02	  1.02125E+03	  6.63810E+02	    11.616300%
  20	  14	  1.80665E+01	  1.28625E+01	  2.17116E+01	  9.14962E+02	  6.40474E+02	  1.02746E+03	  7.19219E+02	    12.294817%
  20	  15	  1.80665E+01	  1.37475E+01	  2.21834E+01	  9.14962E+02	  6.86222E+02	  1.03425E+03	  7.75688E+02	    13.037504%
  20	  16	  1.80665E+01	  1.46259E+01	  2.26725E+01	  9.14962E+02	  7.31970E+02	  1.04166E+03	  8.33330E+02	    13.847593%
  20	  17	  1.80665E+01	  1.54973E+01	  2.31769E+01	  9.14962E+02	  7.77718E+02	  1.04972E+03	  8.92264E+02	    14.728543%
  20	  18	  1.80665E+01	  1.63614E+01	  2.36949E+01	  9.14962E+02	  8.23466E+02	  1.05846E+03	  9.52618E+02	    15.683971%
  20	  19	  1.80665E+01	  1.72179E+01	  2.42247E+01	  9.14962E+02	  8.69214E+02	  1.06792E+03	  1.01453E+03	    16.717530%
  20	  20	  1.80665E+01	  1.80665E+01	  2.47649E+01	  9.14962E+02	  9.14962E+02	  1.07812E+03	  1.07812E+03	    17.832740%
  20	  21	  1.80665E+01	  1.89071E+01	  2.53139E+01	  9.14962E+02	  9.60710E+02	  1.08910E+03	  1.14356E+03	    19.032736%
  20	  22	  1.80665E+01	  1.97392E+01	  2.58705E+01	  9.14962E+02	  1.00646E+03	  1.10088E+03	  1.21097E+03	    20.319944%
  20	  23	  1.80665E+01	  2.05628E+01	  2.64332E+01	  9.14962E+02	  1.05221E+03	  1.11347E+03	  1.28049E+03	    21.695678%
  20	  24	  1.80665E+01	  2.13776E+01	  2.70010E+01	  9.14962E+02	  1.09795E+03	  1.12686E+03	  1.35224E+03	    23.159685%
  20	  25	  1.80665E+01	  2.21834E+01	  2.75727E+01	  9.14962E+02	  1.14370E+03	  1.14103E+03	  1.42619E+03	    24.702401%
